Id,UntisId,SchoolclassId,TeacherId,Subject,Room,Day,PeriodNr
5012,3705,1EVIF,STC,COPR,B2.10HW,5,8
5013,3705,1EVIF,STC,COPR,B2.10HW,5,9
5014,3705,1EVIF,STC,COPR,B2.10HW,5,10
5015,3705,1EVIF,STC,COPR,B2.10HW,5,11
5016,3705,1EVIF,STC,COPR,B2.10HW,5,12
5017,3705,1EVIF,STC,COPR,B2.10HW,5,13
5018,3705,1EVIF,OEZT,COPR,B4.14MF,5,8
5019,3705,1EVIF,OEZT,COPR,B4.14MF,5,9
5020,3705,1EVIF,OEZT,COPR,B4.14MF,5,10
5021,3705,1EVIF,OEZT,COPR,B4.14MF,5,11
5022,3705,1EVIF,OEZT,COPR,B4.14MF,5,12
5023,3705,1EVIF,OEZT,COPR,B4.14MF,5,13
5024,3708,1EVIF,KOL,D,B5.13,2,9
5025,3708,1EVIF,KOL,D,B5.13,2,10
5026,3708,1EVIF,KOL,D,B5.09,4,9
5027,3708,1EVIF,KOL,D,B5.09,4,10
5028,3714,1CHIF,SRM,DBI2x,B4.16MF,5,4
5029,3714,1CHIF,SRM,DBI2x,B4.16MF,5,5
5030,3715,1CHIF,MAY,DBI2y,B4.15MF,5,4
5031,3715,1CHIF,MAY,DBI2y,B4.15MF,5,5
5032,3719,2AHIF,SAC,E1x,C4.07,1,5
5033,3719,2AHIF,SAC,E1x,C4.06,5,2
5034,3720,1CHIF,LAD,E1x,C3.06,1,8
5035,3720,1CHIF,LAD,E1x,C5.07,2,9
5036,3722,2EHIF,BLJ,E1y,C4.09,3,9
5037,3722,2EHIF,BLJ,E1y,C4.09,4,1
5038,3721,1CHIF,PRS,Dy,C2.09,3,5
5039,3721,1CHIF,PRS,Dy,C2.09,3,6
5040,3721,1CHIF,PRS,Dy,C5.10,4,6
5041,3724,1DHIF,TK,E1x,C5.10,2,1
5042,3724,1DHIF,TK,E1x,B5.12,4,4
5043,3723,2EHIF,WAG,E1x,B5.12,1,8
5044,3723,2EHIF,WAG,E1x,C4.06,3,9
5045,3725,1DHIF,LAD,E1y,B5.10,2,1
5046,3725,1DHIF,LAD,E1y,C5.06,4,4
5047,3726,1DHIF,PE,Dx,C5.06,3,3
5048,3726,1DHIF,PE,Dx,C5.06,3,4
5049,3726,1DHIF,PE,Dx,C5.10,5,4
5050,3727,1DHIF,SF,Dy,C5.08,3,3
5051,3727,1DHIF,SF,Dy,C5.08,3,4
5052,3727,1DHIF,SF,Dy,C5.10,5,5
5053,3728,1DHIF,HOM,AMx,C5.07,2,6
5054,3728,1DHIF,HOM,AMx,C5.07,2,7
5055,3728,1DHIF,HOM,AMx,C5.10,5,6
5056,3728,1DHIF,HOM,AMx,C5.10,5,7
5057,3729,1DHIF,BOM,AMy,C4.07,2,6
5058,3729,1DHIF,BOM,AMy,C4.07,2,7
5059,3729,1DHIF,BOM,AMy,C5.08,5,6
5060,3729,1DHIF,BOM,AMy,C5.08,5,7
5061,3730,3AHIF,GAL,E1x,C4.06,2,1
5062,3730,3AHIF,GAL,E1x,C4.06,2,2
5063,3731,3AHIF,WAG,E1y,C2.11,5,3
5064,3731,3AHIF,WAG,E1y,C2.11,5,4
5065,3732,3BHIF,SO,E1x,C5.06,1,2
5066,3732,3BHIF,SO,E1x,C4.07,4,6
5067,3734,3EHIF,FZ,DBI1x,C2.10,3,1
5068,3734,3EHIF,FZ,DBI1x,C2.10,3,2
5069,3733,3BHIF,TK,E1y,C3.10,1,2
5070,3733,3BHIF,TK,E1y,C5.06,4,6
5071,3735,3EHIF,BAN,DBI1y,B4.14MF,3,1
5072,3735,3EHIF,BAN,DBI1y,B4.14MF,3,2
5073,3739,3CHIF,SO,E1x,C3.14,1,4
5074,3739,3CHIF,SO,E1x,C4.07,3,7
5075,3740,3CHIF,WAG,E1y,C2.10,1,4
5076,3740,3CHIF,WAG,E1y,C4.08,3,7
5077,3741,3CHIF,HOV,DBI1x,C3.07,2,8
5078,3741,3CHIF,HOV,DBI1x,C3.07,2,9
5079,3742,3CHIF,BAN,DBI1y,B4.17MF,1,5
5080,3742,3CHIF,BAN,DBI1y,B4.17MF,1,6
5081,3743,3CHIF,TT,POS1,B3.08MF,4,2
5082,3743,3CHIF,TT,POS1,B3.08MF,4,3
5083,3744,3CHIF,LC,POS1,B3.08MF,4,2
5084,3744,3CHIF,LC,POS1,B3.08MF,4,3
5085,3745,4EHIF,GAL,E1x,C3.08,1,2
5086,3745,4EHIF,GAL,E1x,C4.06,5,3
5087,3746,4EHIF,SAC,E1y,B5.12,1,2
5088,3746,4EHIF,SAC,E1y,C5.08,5,3
5089,3752,1AVIF,FEM,COPR,B2.10HW,1,11
5090,3752,1AVIF,FEM,COPR,B2.10HW,1,12
5091,3752,1AVIF,FEM,COPR,B2.10HW,1,13
5092,3752,1AVIF,FEM,COPR,B2.10HW,1,14
5093,3752,1AVIF,FEM,COPR,B2.10HW,1,15
5094,3752,1AVIF,FEM,COPR,B2.10HW,1,16
5095,3753,1BVIF,FEM,COPR,B2.11HW,4,11
5096,3753,1BVIF,FEM,COPR,B2.11HW,4,12
5097,3753,1BVIF,FEM,COPR,B2.11HW,4,13
5098,3753,1BVIF,FEM,COPR,B2.11HW,4,14
5099,3753,1BVIF,FEM,COPR,B2.11HW,4,15
5100,3753,1BVIF,FEM,COPR,B2.11HW,4,16
5101,3754,1CVIF,FEM,COPR,B2.11HW,2,10
5102,3754,1CVIF,FEM,COPR,B2.11HW,2,11
5103,3754,1CVIF,FEM,COPR,B2.11HW,2,12
5104,3754,1CVIF,FEM,COPR,B2.11HW,2,13
5105,3754,1CVIF,FEM,COPR,B2.11HW,2,14
5106,3754,1CVIF,FEM,COPR,B2.11HW,2,15
5107,3755,1DVIF,FEM,COPR,B1.15HW,3,6
5108,3755,1DVIF,FEM,COPR,B1.15HW,3,7
5109,3755,1DVIF,FEM,COPR,B1.15HW,3,8
5110,3755,1DVIF,FEM,COPR,B1.15HW,3,9
5111,3755,1DVIF,FEM,COPR,B1.15HW,3,10
5112,3755,1DVIF,FEM,COPR,B1.15HW,3,11
5113,3767,1AHWIT,HAS,E1x,C2.10,1,3
5114,3767,1AHWIT,HAS,E1x,A1.05,3,4
5115,3768,1AHWIT,KOM,E1y,A1.05,1,7
5116,3768,1AHWIT,KOM,E1y,A3.05,3,1
5117,3856,1BHWIT,FAL,Dy,A1.14,1,5
5118,3856,1BHWIT,FAL,Dy,A1.16,3,7
5119,3856,1BHWIT,FAL,Dy,A1.16,3,8
5120,3769,1BHWIT,LAN,INFIx,B3.08MF,3,10
5121,3769,1BHWIT,LAN,INFIx,B3.08MF,3,11
5122,3770,1BHWIT,SKO,INFIy,B3.08MF,3,10
5123,3770,1BHWIT,SKO,INFIy,B3.08MF,3,11
5124,3774,2AFIT,AMA,NWT_1x,B3.11NW,1,4
5125,3774,2AFIT,AMA,NWT_1x,B3.11NW,1,5
5126,3777,4BHIF,GAL,E1y,C4.06,2,4
5127,3777,4BHIF,GAL,E1y,C5.07,5,6
5128,3775,2AFIT,STC,NWT_1y,B3.12NW,1,4
5129,3775,2AFIT,STC,NWT_1y,B3.12NW,1,5
5130,3778,5AHBGM,GAL,E1x,B5.10,2,7
5131,3778,5AHBGM,GAL,E1x,B5.07,5,2
5132,3776,4BHIF,LAD,E1x,C3.07,2,4
5133,3776,4BHIF,LAD,E1x,C5.06,5,6
5134,3779,5AHBGM,TK,E1y,C5.08,2,7
5135,3779,5AHBGM,TK,E1y,B5.10,5,2
5136,3785,1FHIF,JEL,DBI2x,B4.17MF,2,4
5137,3785,1FHIF,JEL,DBI2x,B4.17MF,2,5
5138,3786,1FHIF,SRM,DBI2y,B4.15MF,2,4
5139,3786,1FHIF,SRM,DBI2y,B4.15MF,2,5
5140,3790,1BFIT,SEM,E1x,C2.06,2,4
5141,3790,1BFIT,SEM,E1x,C3.06,4,2
5142,3791,1BFIT,TK,E1y,C2.11,2,4
5143,3791,1BFIT,TK,E1y,B5.12,4,2
5144,3792,3AFITM,PUA,NWT_4A,B2.10HW,4,7
5145,3792,3AFITM,PUA,NWT_4A,B2.10HW,4,8
5146,3792,3AFITN,PUA,NWT_4A,B2.10HW,4,7
5147,3792,3AFITN,PUA,NWT_4A,B2.10HW,4,8
5148,3793,3AFITM,AMA,NWT_4A,B2.09HW,4,7
5149,3793,3AFITM,AMA,NWT_4A,B2.09HW,4,8
5150,3793,3AFITN,AMA,NWT_4A,B2.09HW,4,7
5151,3793,3AFITN,AMA,NWT_4A,B2.09HW,4,8
5152,3810,1BHWIT,AF,RISL,A1.06,3,3
5153,3811,2AHWIT,AF,RISL,A1.14,3,11
5154,3811,1AHWIT,AF,RISL,A1.14,3,11
5155,3811,2BHIF,AF,RISL,A1.14,3,11
5156,3812,4BHWIT,AF,RISL,A2.05,2,6
5157,3813,2CHWIT,PUW,WPT_3,B2.07aL,4,6
5158,3813,2CHWIT,PUW,WPT_3,B2.07aL,4,7
5159,3813,2CHWIT,PUW,WPT_3,B2.07aL,4,8
5160,3814,2CHWIT,GRB,WPT_3,DE.19L,4,6
5161,3814,2CHWIT,GRB,WPT_3,DE.19L,4,7
5162,3814,2CHWIT,GRB,WPT_3,DE.19L,4,8
5163,3815,2CHWIT,ZIP,WPT_3,DE.09L,4,6
5164,3815,2CHWIT,ZIP,WPT_3,DE.09L,4,7
5165,3815,2CHWIT,ZIP,WPT_3,DE.09L,4,8
5166,3816,2AHWIT,STM,WPT_3,B2.06L,2,1
5167,3816,2AHWIT,STM,WPT_3,B2.06L,2,2
5168,3816,2AHWIT,STM,WPT_3,B2.06L,2,3
5169,3817,2AHWIT,KOE,WPT_3,DE.09L,2,1
5170,3817,2AHWIT,KOE,WPT_3,DE.09L,2,2
5171,3817,2AHWIT,KOE,WPT_3,DE.09L,2,3
5172,3818,2AHWIT,GRB,WPT_3,DE.19L,2,1
5173,3818,2AHWIT,GRB,WPT_3,DE.19L,2,2
5174,3818,2AHWIT,GRB,WPT_3,DE.19L,2,3
5175,3819,2BHWIT,WAB,WPT_3,B2.07aL,4,1
5176,3819,2BHWIT,WAB,WPT_3,B2.07aL,4,2
5177,3819,2BHWIT,WAB,WPT_3,B2.07aL,4,3
5178,3820,2BHWIT,GRB,WPT_3,DE.19L,4,1
5179,3820,2BHWIT,GRB,WPT_3,DE.19L,4,2
5180,3820,2BHWIT,GRB,WPT_3,DE.19L,4,3
5181,3821,2BHWIT,WAA,WPT_3,DE.09L,4,1
5182,3821,2BHWIT,WAA,WPT_3,DE.09L,4,2
5183,3821,2BHWIT,WAA,WPT_3,DE.09L,4,3
5184,3823,3BHWIT,WOF,LA1,B2.07aL,1,6
5185,3823,3BHWIT,WOF,LA1,B2.07aL,1,7
5186,3823,3BHWIT,WOF,LA1,B2.07aL,1,8
5187,3824,3BHWIT,SPN,LA1,DE.19L,1,6
5188,3824,3BHWIT,SPN,LA1,DE.19L,1,7
5189,3824,3BHWIT,SPN,LA1,DE.19L,1,8
5190,3825,3BHWIT,SLK,LA1,DE.09L,1,6
5191,3825,3BHWIT,SLK,LA1,DE.09L,1,7
5192,3825,3BHWIT,SLK,LA1,DE.09L,1,8
5193,3826,3AHWIT,KOE,LA1,DE.09L,2,9
5194,3826,3AHWIT,KOE,LA1,DE.09L,2,10
5195,3826,3AHWIT,KOE,LA1,DE.09L,2,11
5196,3827,3AHWIT,MAH,LA1,DE.19L,2,9
5197,3827,3AHWIT,MAH,LA1,DE.19L,2,10
5198,3827,3AHWIT,MAH,LA1,DE.19L,2,11
5199,3828,3AHWIT,WAB,LA1,B2.07aL,2,9
5200,3828,3AHWIT,WAB,LA1,B2.07aL,2,10
5201,3828,3AHWIT,WAB,LA1,B2.07aL,2,11
5202,3833,4AHMNA,KY,AMy,A3.19,2,3
5203,3833,4AHMNA,KY,AMy,A3.19,5,7
5204,3848,2AFIT,LAD,E1,B5.12,2,2
5205,3848,2AFIT,LAD,E1,B5.12,5,7
5206,3849,2BHBGM,PRS,E1,,2,4
5207,3849,2BHBGM,PRS,E1,C2.07,3,3
5208,3854,1AHWIT,ZLA,MET1x,A1.05,2,2
5209,3854,1AHWIT,ZLA,MET1x,A1.05,2,3
5210,3854,1AHWIT,ZLA,MET1x,A1.05,3,6
5211,3854,1AHWIT,PUW,MET1y,,2,2
5212,3854,1AHWIT,PUW,MET1y,,2,3
5213,3854,1AHWIT,PUW,MET1y,,3,6
5214,3863,1AHKUI,STK,E1x,A1.23,2,4
5215,3863,1AHKUI,STK,E1x,A2.05,5,4
5216,3864,1AHKUI,KNJ,E1y,A1.23,2,4
5217,3864,1AHKUI,KNJ,E1y,AH.26,5,4
5218,3865,4AHMNA,KY,AMx,B3.10MF,2,4
5219,3865,4AHMNA,KY,AMx,A3.19,5,6
5220,3867,2AHMNG,FM,AMy,B5.07,2,8
5221,3867,2AHMNG,FM,AMy,C3.10,4,1
5222,3868,4CHIF,SO,E1y,C3.08,2,1
5223,3868,4CHIF,SO,E1y,C3.08,2,2
5224,3869,3AHIF,SB,AMy,C4.10,2,1
5225,3869,3AHIF,SB,AMy,C4.10,2,2
5226,3869,3AHIF,SB,AMy,C4.10,4,10
5227,3870,3AHIF,KY,Dy,C5.10,1,4
5228,3870,3AHIF,KY,Dy,C4.10,2,7
5229,3871,3BHIF,NAI,Dy,C4.09,1,4
5230,3871,3BHIF,NAI,Dy,C4.09,1,5
5231,3872,3BHIF,BES,AMy,C3.10,1,1
5232,3872,3BHIF,BES,AMy,C5.08,2,4
5233,3872,3BHIF,BES,AMy,C4.10,3,5
5234,3873,4AHMNG,KAS,AMy,A2.20,2,5
5235,3873,4AHMNG,KAS,AMy,A1.23,3,5
5236,3874,2AHMNG,LES,Dy,B5.07,1,7
5237,3874,2AHMNG,LES,Dy,B5.06,4,7
5238,3875,4AHMNA,WIS,Dy,A3.19,1,5
5239,3875,4AHMNA,WIS,Dy,A3.19,2,4
5240,3876,4AHMNG,WIS,Dy,A3.19,1,6
5241,3876,4AHMNG,WIS,Dy,C2.11,4,5
5242,3877,4AHMNG,STK,E1x,B5.09,3,6
5243,3877,4AHMNG,STK,E1x,C4.08,4,6
5244,3878,3CHIF,NI,AMy,C5.09,2,8
5245,3878,3CHIF,NI,AMy,C5.09,2,9
5246,3878,3CHIF,NI,AMy,B5.12,3,1
5247,3879,3CHIF,LEV,Dy,C4.11,3,5
5248,3879,3CHIF,LEV,Dy,C4.11,4,10
5249,3888,4AHMNG,BLJ,E1y,B5.09,3,1
5250,3888,4AHMNG,BLJ,E1y,C2.11,4,4
5251,3889,4AHMNA,MUI,E1x,A2.05,2,3
5252,3889,4AHMNA,MUI,E1x,A3.19,5,2
5253,3890,4AHMNA,STK,E1y,A3.19,2,5
5254,3890,4AHMNA,STK,E1y,A3.13,5,2
5255,3895,4AHWIT,WAB,PRMNx,B4.15MF,3,8
5256,3895,4AHWIT,WAB,PRMNx,B4.15MF,3,9
5257,3896,4AHWIT,WOF,PRMNy,B4.15MF,5,6
5258,3896,4AHWIT,WOF,PRMNy,B4.15MF,5,7
5259,3898,1BFIT,AF,RISL,B5.06,1,7
5260,3901,1BHBGM,AF,RISL,C3.14,2,4
5261,3902,2BHBGM,AF,RISL,B4.07,4,3
5262,3904,1BHIF,AF,RISL,C4.06,5,1
5263,3905,1CHIF,AF,RISL,C5.10,2,10
5264,3906,1DHIF,AF,RISL,B5.07,4,1
5265,3908,1FHIF,AF,RISL,C4.14,3,5
5266,3912,3AHIF,AF,RISL,AH.21,1,1
5267,3943,4BHIF,UK,POS1,C3.07,2,1
5268,3943,4BHIF,UK,POS1,C3.07,2,2
5269,3944,4BHIF,TT,POS1,C3.07,2,1
5270,3944,4BHIF,TT,POS1,C3.07,2,2
5271,3948,1AHIF,AT,RE,B4.07,5,3
5272,3949,5AHWIT,AT,RE,C2.06,3,10
5273,3949,1AHBGM,AT,RE,C2.06,3,10
5274,3949,3EHIF,AT,RE,C2.06,3,10
5275,3949,1AHWIT,AT,RE,C2.06,3,10
5276,3950,1EHIF,AT,RE,B4.07,2,1
5277,3950,1AHMNA,AT,RE,B4.07,2,1
5278,3950,5AHBGM,AT,RE,B4.07,2,1
5279,3951,3BHBGM,AF,RISL,C2.08,2,7
5280,3958,2CHIF,BAN,DBI2x,B3.06MF,2,1
5281,3958,2CHIF,BAN,DBI2x,B3.06MF,2,2
5282,3959,2CHIF,MIP,DBI2y,B4.14MF,2,1
5283,3959,2CHIF,MIP,DBI2y,B4.14MF,2,2
5284,3990,4AHIF,HT,BSPKx,CU.28,2,7
5285,3990,4AHIF,HT,BSPKx,CU.28,2,8
5286,3991,2AFIT,OEZT,SYT,B5.12,2,6
5287,3995,1EHIF,KMO,RK,C5.08,2,1
5288,4005,2AHMNG,BI,RK,B5.11,1,1
5289,4006,1FHIF,KMO,RK,C4.06,2,6
5290,4011,1AHWIT,AF,RISL,AH.21,1,4
5291,4011,1AO,AF,RISL,AH.21,1,4
5292,4012,2AHWIT,AF,RISL,A1.06,2,8
5293,4013,2BHIF,AF,RISL,C2.08,2,7
5294,4013,3BHBGM,AF,RISL,C2.08,2,7
5295,4014,3BHIF,AF,RISL,B5.11,1,1
5296,4014,3AHIF,AF,RISL,B5.11,1,1
5297,4015,4BHWIT,AF,RISL,A2.05,2,6
5298,4015,4BHIF,AF,RISL,A2.05,2,6
5299,4015,4AHIF,AF,RISL,A2.05,2,6
5300,4015,1BVIF,AF,RISL,A2.05,2,6
5301,4016,3AHBGM,AF,RISL,B5.11,3,1
5302,4017,1AHBGM,AF,RISL,C2.09,1,9
5303,4018,1CHIF,AF,RISL,C4.14,3,5
5304,4018,1FHIF,AF,RISL,C4.14,3,5
5305,4019,1BFIT,AF,RISL,B5.06,1,7
5306,4019,3BKIF,AF,RISL,B5.06,1,7
5307,4020,3CHIF,AF,RISL,C4.11,3,10
5308,4020,3EHIF,AF,RISL,C4.11,3,10
5309,4020,1AVIF,AF,RISL,C4.11,3,10
5310,4021,3AHWIT,AF,RISL,A2.05,3,8
5311,4021,5AHBGM,AF,RISL,A2.05,3,8
5312,4021,3CAIF,AF,RISL,A2.05,3,8
5313,4028,4BHIF,STC,FMT,B2.10HW,6,2
5314,4028,4BHIF,STC,FMT,B2.10HW,6,3
5315,4028,4BHIF,STC,FMT,B2.10HW,6,4
5316,4028,4BHIF,STC,FMT,B2.10HW,6,5
5317,4028,2EHIF,STC,FMT,B2.10HW,6,2
5318,4028,2EHIF,STC,FMT,B2.10HW,6,3
5319,4028,2EHIF,STC,FMT,B2.10HW,6,4
5320,4028,2EHIF,STC,FMT,B2.10HW,6,5
5321,4028,4EHIF,STC,FMT,B2.10HW,6,2
5322,4028,4EHIF,STC,FMT,B2.10HW,6,3
5323,4028,4EHIF,STC,FMT,B2.10HW,6,4
5324,4028,4EHIF,STC,FMT,B2.10HW,6,5
5325,4028,3ACIF,STC,FMT,B2.10HW,6,2
5326,4028,3ACIF,STC,FMT,B2.10HW,6,3
5327,4028,3ACIF,STC,FMT,B2.10HW,6,4
5328,4028,3ACIF,STC,FMT,B2.10HW,6,5
5329,4028,5ACIF,STC,FMT,B2.10HW,6,2
5330,4028,5ACIF,STC,FMT,B2.10HW,6,3
5331,4028,5ACIF,STC,FMT,B2.10HW,6,4
5332,4028,5ACIF,STC,FMT,B2.10HW,6,5
5333,4028,5AKIF,STC,FMT,B2.10HW,6,2
5334,4028,5AKIF,STC,FMT,B2.10HW,6,3
5335,4028,5AKIF,STC,FMT,B2.10HW,6,4
5336,4028,5AKIF,STC,FMT,B2.10HW,6,5
5337,4028,3BBIF,STC,FMT,B2.10HW,6,2
5338,4028,3BBIF,STC,FMT,B2.10HW,6,3
5339,4028,3BBIF,STC,FMT,B2.10HW,6,4
5340,4028,3BBIF,STC,FMT,B2.10HW,6,5
5341,4028,7ACIF,STC,FMT,B2.10HW,6,2
5342,4028,7ACIF,STC,FMT,B2.10HW,6,3
5343,4028,7ACIF,STC,FMT,B2.10HW,6,4
5344,4028,7ACIF,STC,FMT,B2.10HW,6,5
5345,4028,1EHIF,STC,FMT,B2.10HW,6,2
5346,4028,1EHIF,STC,FMT,B2.10HW,6,3
5347,4028,1EHIF,STC,FMT,B2.10HW,6,4
5348,4028,1EHIF,STC,FMT,B2.10HW,6,5
5349,4028,4BHIF,STA,FMT,B2.10HW,6,2
5350,4028,4BHIF,STA,FMT,B2.10HW,6,3
5351,4028,4BHIF,STA,FMT,B2.10HW,6,4
5352,4028,4BHIF,STA,FMT,B2.10HW,6,5
5353,4028,2EHIF,STA,FMT,B2.10HW,6,2
5354,4028,2EHIF,STA,FMT,B2.10HW,6,3
5355,4028,2EHIF,STA,FMT,B2.10HW,6,4
5356,4028,2EHIF,STA,FMT,B2.10HW,6,5
5357,4028,4EHIF,STA,FMT,B2.10HW,6,2
5358,4028,4EHIF,STA,FMT,B2.10HW,6,3
5359,4028,4EHIF,STA,FMT,B2.10HW,6,4
5360,4028,4EHIF,STA,FMT,B2.10HW,6,5
5361,4028,3ACIF,STA,FMT,B2.10HW,6,2
5362,4028,3ACIF,STA,FMT,B2.10HW,6,3
5363,4028,3ACIF,STA,FMT,B2.10HW,6,4
5364,4028,3ACIF,STA,FMT,B2.10HW,6,5
5365,4028,5ACIF,STA,FMT,B2.10HW,6,2
5366,4028,5ACIF,STA,FMT,B2.10HW,6,3
5367,4028,5ACIF,STA,FMT,B2.10HW,6,4
5368,4028,5ACIF,STA,FMT,B2.10HW,6,5
5369,4028,5AKIF,STA,FMT,B2.10HW,6,2
5370,4028,5AKIF,STA,FMT,B2.10HW,6,3
5371,4028,5AKIF,STA,FMT,B2.10HW,6,4
5372,4028,5AKIF,STA,FMT,B2.10HW,6,5
5373,4028,3BBIF,STA,FMT,B2.10HW,6,2
5374,4028,3BBIF,STA,FMT,B2.10HW,6,3
5375,4028,3BBIF,STA,FMT,B2.10HW,6,4
5376,4028,3BBIF,STA,FMT,B2.10HW,6,5
5377,4028,7ACIF,STA,FMT,B2.10HW,6,2
5378,4028,7ACIF,STA,FMT,B2.10HW,6,3
5379,4028,7ACIF,STA,FMT,B2.10HW,6,4
5380,4028,7ACIF,STA,FMT,B2.10HW,6,5
5381,4028,1EHIF,STA,FMT,B2.10HW,6,2
5382,4028,1EHIF,STA,FMT,B2.10HW,6,3
5383,4028,1EHIF,STA,FMT,B2.10HW,6,4
5384,4028,1EHIF,STA,FMT,B2.10HW,6,5
5385,4036,5AHIF,PC,FCAS,C3.10,1,5
5386,4037,4AHKUI,PK,FSM,A2.06,5,1
5387,4038,2AHKUI,BES,FSM,A2.14,4,1
5388,4039,3AHKUI,KAS,FSM,A1.23,1,10
5389,4040,3BHIF,WK,FMINT,A2.20,6,4
5390,4040,3BHIF,WK,FMINT,A2.20,6,5
5391,4040,4BHIF,WK,FMINT,A2.20,6,4
5392,4040,4BHIF,WK,FMINT,A2.20,6,5
5393,4040,3CHIF,WK,FMINT,A2.20,6,4
5394,4040,3CHIF,WK,FMINT,A2.20,6,5
5395,4040,1DHIF,WK,FMINT,A2.20,6,4
5396,4040,1DHIF,WK,FMINT,A2.20,6,5
5397,4040,1EHIF,WK,FMINT,A2.20,6,4
5398,4040,1EHIF,WK,FMINT,A2.20,6,5
5399,4040,5EHIF,WK,FMINT,A2.20,6,4
5400,4040,5EHIF,WK,FMINT,A2.20,6,5
5401,4040,3BHBGM,WK,FMINT,A2.20,6,4
5402,4040,3BHBGM,WK,FMINT,A2.20,6,5
5403,4040,3AKIF,WK,FMINT,A2.20,6,4
5404,4040,3AKIF,WK,FMINT,A2.20,6,5
5405,4040,3BBIF,WK,FMINT,A2.20,6,4
5406,4040,3BBIF,WK,FMINT,A2.20,6,5
5407,4040,3BKIF,WK,FMINT,A2.20,6,4
5408,4040,3BKIF,WK,FMINT,A2.20,6,5
5409,4041,3BHIF,WK,FMINT,A2.20,6,4
5410,4041,3BHIF,WK,FMINT,A2.20,6,5
5411,4041,4BHIF,WK,FMINT,A2.20,6,4
5412,4041,4BHIF,WK,FMINT,A2.20,6,5
5413,4041,3CHIF,WK,FMINT,A2.20,6,4
5414,4041,3CHIF,WK,FMINT,A2.20,6,5
5415,4041,1DHIF,WK,FMINT,A2.20,6,4
5416,4041,1DHIF,WK,FMINT,A2.20,6,5
5417,4041,1EHIF,WK,FMINT,A2.20,6,4
5418,4041,1EHIF,WK,FMINT,A2.20,6,5
5419,4041,5EHIF,WK,FMINT,A2.20,6,4
5420,4041,5EHIF,WK,FMINT,A2.20,6,5
5421,4041,3BHBGM,WK,FMINT,A2.20,6,4
5422,4041,3BHBGM,WK,FMINT,A2.20,6,5
5423,4041,4AKIF,WK,FMINT,A2.20,6,4
5424,4041,4AKIF,WK,FMINT,A2.20,6,5
5425,4041,4BBIF,WK,FMINT,A2.20,6,4
5426,4041,4BBIF,WK,FMINT,A2.20,6,5
5427,4041,4BKIF,WK,FMINT,A2.20,6,4
5428,4041,4BKIF,WK,FMINT,A2.20,6,5
5429,4043,2EHIF,REI,FLAT,C4.10,5,9
5430,4043,2AHBGM,REI,FLAT,C4.10,5,9
5431,4043,5AHBGM,REI,FLAT,C4.10,5,9
5432,4043,3BHBGM,REI,FLAT,C4.10,5,9
5433,4044,2EHIF,SB,FKK,C3.07,6,2
5434,4044,2EHIF,SB,FKK,C3.07,6,3
5435,4044,2EHIF,SB,FKK,C3.07,6,4
5436,4044,2EHIF,SB,FKK,C3.07,6,5
5437,4044,5BBIF,SB,FKK,C3.07,6,2
5438,4044,5BBIF,SB,FKK,C3.07,6,3
5439,4044,5BBIF,SB,FKK,C3.07,6,4
5440,4044,5BBIF,SB,FKK,C3.07,6,5
5441,4044,3AKKUI,SB,FKK,C3.07,6,2
5442,4044,3AKKUI,SB,FKK,C3.07,6,3
5443,4044,3AKKUI,SB,FKK,C3.07,6,4
5444,4044,3AKKUI,SB,FKK,C3.07,6,5
5445,4046,4AHMNA,STK,FKK,A1.06,6,4
5446,4046,5AHMNA,STK,FKK,A1.06,6,4
5447,4046,4AHMNG,STK,FKK,A1.06,6,4
5448,4046,5AHMNG,STK,FKK,A1.06,6,4
5449,4046,4AHKUI,STK,FKK,A1.06,6,4
5450,4046,5AHKUI,STK,FKK,A1.06,6,4
5451,4046,3AKKUI,STK,FKK,A1.06,6,4
5452,4046,5AKKUI,STK,FKK,A1.06,6,4
5453,4046,3ACMNG,STK,FKK,A1.06,6,4
5454,4047,4AHMNA,STK,FKK,A1.06,6,4
5455,4047,5AHMNA,STK,FKK,A1.06,6,4
5456,4047,4AHMNG,STK,FKK,A1.06,6,4
5457,4047,5AHMNG,STK,FKK,A1.06,6,4
5458,4047,4AHKUI,STK,FKK,A1.06,6,4
5459,4047,5AHKUI,STK,FKK,A1.06,6,4
5460,4047,4AKKUI,STK,FKK,A1.06,6,4
5461,4047,6AKKUI,STK,FKK,A1.06,6,4
5462,4047,4ACMNG,STK,FKK,A1.06,6,4
5463,4051,4AHMNA,VOG,FMANM,A3.19,6,1
5464,4051,4AHMNA,VOG,FMANM,A3.19,6,2
5465,4051,4AHMNA,VOG,FMANM,A3.19,6,3
5466,4051,4AHMNA,VOG,FMANM,A3.19,6,4
5467,4051,4AHMNA,VOG,FMANM,A3.19,6,5
5468,4051,4AHMNA,VOG,FMANM,A3.19,6,6
5469,4051,5AHMNA,VOG,FMANM,A3.19,6,1
5470,4051,5AHMNA,VOG,FMANM,A3.19,6,2
5471,4051,5AHMNA,VOG,FMANM,A3.19,6,3
5472,4051,5AHMNA,VOG,FMANM,A3.19,6,4
5473,4051,5AHMNA,VOG,FMANM,A3.19,6,5
5474,4051,5AHMNA,VOG,FMANM,A3.19,6,6
5475,4051,5AHMNG,VOG,FMANM,A3.19,6,1
5476,4051,5AHMNG,VOG,FMANM,A3.19,6,2
